"STATION","NAME","DATE","TAVG","TMAX","TMIN"
"USW00025333","SITKA AIRPORT, AK US","2001-02-04","33","36","30"
"USW00025333","SITKA AIRPORT, AK US","2001-02-05","33","37","28"
"USW00025333","SITKA AIRPORT, AK US","2001-02-06","32","39","25"
"USW00025333","SITKA AIRPORT, AK US","2001-02-07","37","40","34"
"USW00025333","SITKA AIRPORT, AK US","2001-02-08","34","40","28"
"USW00025333","SITKA AIRPORT, AK US","2001-02-09","31","35","27"
"USW00025333","SITKA AIRPORT, AK US","2001-02-10","33","42","23"
"USW00025333","SITKA AIRPORT, AK US","2001-02-11","28","34","21"
"USW00025333","SITKA AIRPORT, AK US","2001-02-12","33","42","23"
"USW00025333","SITKA AIRPORT, AK US","2001-02-13","38","44","32"
"USW00025333","SITKA AIRPORT, AK US","2001-02-14","34","41","27"
"USW00025333","SITKA AIRPORT, AK US","2001-02-15","34","41","26"
"USW00025333","SITKA AIRPORT, AK US","2001-02-16","31","38","24"
"USW00025333","SITKA AIRPORT, AK US","2001-02-17","33","41","24"
"USW00025333","SITKA AIRPORT, AK US","2001-02-18","36","44","28"
"USW00025333","SITKA AIRPORT, AK US","2001-02-19","35","41","28"
"USW00025333","SITKA AIRPORT, AK US","2001-02-20","36","42","29"
"USW00025333","SITKA AIRPORT, AK US","2001-02-21","39","41","37"
"USW00025333","SITKA AIRPORT, AK US","2001-02-22","38","46","30"
"USW00025333","SITKA AIRPORT, AK US","2001-02-23","35","43","26"
"USW00025333","SITKA AIRPORT, AK US","2001-02-24","33","35","30"
"USW00025333","SITKA AIRPORT, AK US","2001-02-25","37","43","31"
"USW00025333","SITKA AIRPORT, AK US","2001-02-26","42","43","40"
"USW00025333","SITKA AIRPORT, AK US","2001-02-27","42","47","37"
"USW00025333","SITKA AIRPORT, AK US","2001-02-28","38","41","35"
"USW00025333","SITKA AIRPORT, AK US","2001-03-01","39","42","35"
"USW00025333","SITKA AIRPORT, AK US","2001-03-02","38","43","33"
"USW00025333","SITKA AIRPORT, AK US","2001-03-03","37","43","31"
"USW00025333","SITKA AIRPORT, AK US","2001-03-04","35","41","28"
"USW00025333","SITKA AIRPORT, AK US","2001-03-05","37","40","34"
"USW00025333","SITKA AIRPORT, AK US","2001-03-06","43","46","39"
"USW00025333","SITKA AIRPORT, AK US","2001-03-07","42","45","38"
"USW00025333","SITKA AIRPORT, AK US","2001-03-08","39","43","35"
"USW00025333","SITKA AIRPORT, AK US","2001-03-09","39","41","36"
"USW00025333","SITKA AIRPORT, AK US","2001-03-10","41","44","38"
"USW00025333","SITKA AIRPORT, AK US","2001-03-11","42","44","40"
"USW00025333","SITKA AIRPORT, AK US","2001-03-12","38","43","32"
"USW00025333","SITKA AIRPORT, AK US","2001-03-13","37","42","32"
"USW00025333","SITKA AIRPORT, AK US","2001-03-14","38","45","31"
"USW00025333","SITKA AIRPORT, AK US","2001-03-15","40","44","36"
"USW00025333","SITKA AIRPORT, AK US","2001-03-16","39","42","35"
"USW00025333","SITKA AIRPORT, AK US","2001-03-17","39","43","34"
"USW00025333","SITKA AIRPORT, AK US","2001-03-18","38","46","30"
"USW00025333","SITKA AIRPORT, AK US","2001-03-19","29","33","25"
"USW00025333","SITKA AIRPORT, AK US","2001-03-20","24","28","20"
"USW00025333","SITKA AIRPORT, AK US","2001-03-21","24","29","19"
"USW00025333","SITKA AIRPORT, AK US","2001-03-22","27","33","21"
"USW00025333","SITKA AIRPORT, AK US","2001-03-23","31","38","24"
"USW00025333","SITKA AIRPORT, AK US","2001-03-24","42","49","34"
"USW00025333","SITKA AIRPORT, AK US","2001-03-25","47","53","40"
"USW00025333","SITKA AIRPORT, AK US","2001-03-26","38","42","33"
"USW00025333","SITKA AIRPORT, AK US","2001-03-27","37","40","33"
"USW00025333","SITKA AIRPORT, AK US","2001-03-28","37","40","33"
"USW00025333","SITKA AIRPORT, AK US","2001-03-29","37","43","31"
"USW00025333","SITKA AIRPORT, AK US","2001-03-30","37","41","33"
"USW00025333","SITKA AIRPORT, AK US","2001-03-31","36","40","31"
"USW00025333","SITKA AIRPORT, AK US","2001-04-01","37","43","30"
"USW00025333","SITKA AIRPORT, AK US","2001-04-02","37","42","31"
"USW00025333","SITKA AIRPORT, AK US","2001-04-03","37","44","29"
"USW00025333","SITKA AIRPORT, AK US","2001-04-04","40","43","36"
"USW00025333","SITKA AIRPORT, AK US","2001-04-05","36","40","32"
"USW00025333","SITKA AIRPORT, AK US","2001-04-06","38","47","29"
"USW00025333","SITKA AIRPORT, AK US","2001-04-07","40","45","34"
"USW00025333","SITKA AIRPORT, AK US","2001-04-08","39","42","36"
"USW00025333","SITKA AIRPORT, AK US","2001-04-09","40","46","33"
"USW00025333","SITKA AIRPORT, AK US","2001-04-10","41","50","31"
"USW00025333","SITKA AIRPORT, AK US","2001-04-11","42","47","36"
"USW00025333","SITKA AIRPORT, AK US","2001-04-12","39","43","35"
"USW00025333","SITKA AIRPORT, AK US","2001-04-13","40","45","35"
"USW00025333","SITKA AIRPORT, AK US","2001-04-14","44","51","36"
"USW00025333","SITKA AIRPORT, AK US","2001-04-15","43","52","33"
"USW00025333","SITKA AIRPORT, AK US","2001-04-16","44","54","34"
"USW00025333","SITKA AIRPORT, AK US","2001-04-17","43","45","40"
"USW00025333","SITKA AIRPORT, AK US","2001-04-18","42","46","38"
"USW00025333","SITKA AIRPORT, AK US","2001-04-19","44","51","36"
"USW00025333","SITKA AIRPORT, AK US","2001-04-20","43","51","35"
"USW00025333","SITKA AIRPORT, AK US","2001-04-21","43","48","38"
"USW00025333","SITKA AIRPORT, AK US","2001-04-22","44","49","38"
"USW00025333","SITKA AIRPORT, AK US","2001-04-23","42","46","38"
"USW00025333","SITKA AIRPORT, AK US","2001-04-24","41","46","35"
"USW00025333","SITKA AIRPORT, AK US","2001-04-25","44","48","40"
"USW00025333","SITKA AIRPORT, AK US","2001-04-26","47","53","40"
"USW00025333","SITKA AIRPORT, AK US","2001-04-27","44","48","40"
"USW00025333","SITKA AIRPORT, AK US","2001-04-28","43","48","38"
"USW00025333","SITKA AIRPORT, AK US","2001-04-29","43","45","41"
"USW00025333","SITKA AIRPORT, AK US","2001-04-30","43","47","38"
"USW00025333","SITKA AIRPORT, AK US","2001-05-01","42","47","37"
"USW00025333","SITKA AIRPORT, AK US","2001-05-02","42","45","38"
"USW00025333","SITKA AIRPORT, AK US","2001-05-03","42","45","39"
"USW00025333","SITKA AIRPORT, AK US","2001-05-04","41","45","36"
"USW00025333","SITKA AIRPORT, AK US","2001-05-05","39","43","34"
"USW00025333","SITKA AIRPORT, AK US","2001-05-06","44","48","40"
"USW00025333","SITKA AIRPORT, AK US","2001-05-07","43","46","39"
"USW00025333","SITKA AIRPORT, AK US","2001-05-08","41","43","39"
"USW00025333","SITKA AIRPORT, AK US","2001-05-09","42","45","38"
"USW00025333","SITKA AIRPORT, AK US","2001-05-10","44","50","38"
"USW00025333","SITKA AIRPORT, AK US","2001-05-11","44","47","40"
"USW00025333","SITKA AIRPORT, AK US","2001-05-12","47","56","37"
"USW00025333","SITKA AIRPORT, AK US","2001-05-13","49","53","44"
"USW00025333","SITKA AIRPORT, AK US","2001-05-14","48","53","43"
"USW00025333","SITKA AIRPORT, AK US","2001-05-15","44","48","40"
"USW00025333","SITKA AIRPORT, AK US","2001-05-16","46","52","39"
"USW00025333","SITKA AIRPORT, AK US","2001-05-17","43","47","39"
"USW00025333","SITKA AIRPORT, AK US","2001-05-18","44","48","39"
"USW00025333","SITKA AIRPORT, AK US","2001-05-19","45","50","40"
"USW00025333","SITKA AIRPORT, AK US","2001-05-20","43","49","37"
"USW00025333","SITKA AIRPORT, AK US","2001-05-21","45","48","42"
"USW00025333","SITKA AIRPORT, AK US","2001-05-22","44","46","42"
"USW00025333","SITKA AIRPORT, AK US","2001-05-23","44","47","40"
"USW00025333","SITKA AIRPORT, AK US","2001-05-24","44","49","39"
"USW00025333","SITKA AIRPORT, AK US","2001-05-25","45","53","37"
"USW00025333","SITKA AIRPORT, AK US","2001-05-26","49","58","40"
"USW00025333","SITKA AIRPORT, AK US","2001-05-27","49","53","45"
"USW00025333","SITKA AIRPORT, AK US","2001-05-28","52","56","47"
"USW00025333","SITKA AIRPORT, AK US","2001-05-29","46","49","43"
"USW00025333","SITKA AIRPORT, AK US","2001-05-30","49","55","42"
"USW00025333","SITKA AIRPORT, AK US","2001-05-31","49","53","45"
"USW00025333","SITKA AIRPORT, AK US","2001-06-01","48","52","44"
"USW00025333","SITKA AIRPORT, AK US","2001-06-02","49","51","46"
"USW00025333","SITKA AIRPORT, AK US","2001-06-03","49","52","46"
"USW00025333","SITKA AIRPORT, AK US","2001-06-04","52","56","47"
"USW00025333","SITKA AIRPORT, AK US","2001-06-05","49","50","47"
"USW00025333","SITKA AIRPORT, AK US","2001-06-06","50","53","47"
"USW00025333","SITKA AIRPORT, AK US","2001-06-07","51","56","46"
"USW00025333","SITKA AIRPORT, AK US","2001-06-08","57","68","46"
"USW00025333","SITKA AIRPORT, AK US","2001-06-09","50","52","47"
"USW00025333","SITKA AIRPORT, AK US","2001-06-10","49","51","46"
"USW00025333","SITKA AIRPORT, AK US","2001-06-11","49","52","45"
"USW00025333","SITKA AIRPORT, AK US","2001-06-12","50","52","47"
"USW00025333","SITKA AIRPORT, AK US","2001-06-13","53","59","47"
"USW00025333","SITKA AIRPORT, AK US","2001-06-14","51","55","46"
"USW00025333","SITKA AIRPORT, AK US","2001-06-15","51","56","45"
"USW00025333","SITKA AIRPORT, AK US","2001-06-16","55","61","48"
"USW00025333","SITKA AIRPORT, AK US","2001-06-17","56","60","51"
"USW00025333","SITKA AIRPORT, AK US","2001-06-18","55","58","52"
"USW00025333","SITKA AIRPORT, AK US","2001-06-19","58","63","53"
"USW00025333","SITKA AIRPORT, AK US","2001-06-20","53","55","50"
"USW00025333","SITKA AIRPORT, AK US","2001-06-21","52","55","49"
"USW00025333","SITKA AIRPORT, AK US","2001-06-22","51","55","47"
"USW00025333","SITKA AIRPORT, AK US","2001-06-23","52","55","48"
"USW00025333","SITKA AIRPORT, AK US","2001-06-24","55","61","48"
"USW00025333","SITKA AIRPORT, AK US","2001-06-25","55","59","51"
"USW00025333","SITKA AIRPORT, AK US","2001-06-26","57","65","49"
"USW00025333","SITKA AIRPORT, AK US","2001-06-27","63","76","50"
"USW00025333","SITKA AIRPORT, AK US","2001-06-28","56","62","50"
"USW00025333","SITKA AIRPORT, AK US","2001-06-29","56","62","50"
"USW00025333","SITKA AIRPORT, AK US","2001-06-30","59","66","51"
"USW00025333","SITKA AIRPORT, AK US","2001-07-01","57","65","49"
"USW00025333","SITKA AIRPORT, AK US","2001-07-02","58","64","52"
"USW00025333","SITKA AIRPORT, AK US","2001-07-03","61","68","54"
"USW00025333","SITKA AIRPORT, AK US","2001-07-04","55","60","50"
"USW00025333","SITKA AIRPORT, AK US","2001-07-05","51","53","49"
"USW00025333","SITKA AIRPORT, AK US","2001-07-06","53","55","50"
"USW00025333","SITKA AIRPORT, AK US","2001-07-07","52","54","50"
"USW00025333","SITKA AIRPORT, AK US","2001-07-08","53","56","49"
"USW00025333","SITKA AIRPORT, AK US","2001-07-09","54","57","51"
"USW00025333","SITKA AIRPORT, AK US","2001-07-10","55","59","50"
"USW00025333","SITKA AIRPORT, AK US","2001-07-11","54","56","51"
"USW00025333","SITKA AIRPORT, AK US","2001-07-12","53","55","50"
"USW00025333","SITKA AIRPORT, AK US","2001-07-13","53","54","52"
"USW00025333","SITKA AIRPORT, AK US","2001-07-14","53","55","51"
"USW00025333","SITKA AIRPORT, AK US","2001-07-15","53","58","48"
"USW00025333","SITKA AIRPORT, AK US","2001-07-16","53","57","49"
"USW00025333","SITKA AIRPORT, AK US","2001-07-17","56","63","48"
"USW00025333","SITKA AIRPORT, AK US","2001-07-18","57","59","55"
"USW00025333","SITKA AIRPORT, AK US","2001-07-19","59","64","54"
"USW00025333","SITKA AIRPORT, AK US","2001-07-20","59","67","51"
"USW00025333","SITKA AIRPORT, AK US","2001-07-21","58","63","53"
"USW00025333","SITKA AIRPORT, AK US","2001-07-22","54","56","52"
"USW00025333","SITKA AIRPORT, AK US","2001-07-23","54","57","51"
"USW00025333","SITKA AIRPORT, AK US","2001-07-24","54","55","52"
"USW00025333","SITKA AIRPORT, AK US","2001-07-25","55","58","51"
"USW00025333","SITKA AIRPORT, AK US","2001-07-26","57","60","53"
"USW00025333","SITKA AIRPORT, AK US","2001-07-27","56","59","52"
"USW00025333","SITKA AIRPORT, AK US","2001-07-28","58","63","52"
"USW00025333","SITKA AIRPORT, AK US","2001-07-29","57","60","53"
"USW00025333","SITKA AIRPORT, AK US","2001-07-30","55","58","52"
"USW00025333","SITKA AIRPORT, AK US","2001-07-31","56","58","53"
"USW00025333","SITKA AIRPORT, AK US","2001-08-01","59","64","54"
"USW00025333","SITKA AIRPORT, AK US","2001-08-02","58","62","53"
"USW00025333","SITKA AIRPORT, AK US","2001-08-03","58","61","55"
"USW00025333","SITKA AIRPORT, AK US","2001-08-04","59","62","55"
"USW00025333","SITKA AIRPORT, AK US","2001-08-05","62","70","54"
"USW00025333","SITKA AIRPORT, AK US","2001-08-06","58","64","52"
"USW00025333","SITKA AIRPORT, AK US","2001-08-07","61","68","53"
"USW00025333","SITKA AIRPORT, AK US","2001-08-08","59","67","51"
"USW00025333","SITKA AIRPORT, AK US","2001-08-09","59","67","50"
"USW00025333","SITKA AIRPORT, AK US","2001-08-10","58","66","50"
"USW00025333","SITKA AIRPORT, AK US","2001-08-11","59","64","53"
"USW00025333","SITKA AIRPORT, AK US","2001-08-12","59","68","49"
"USW00025333","SITKA AIRPORT, AK US","2001-08-13","61","68","53"
"USW00025333","SITKA AIRPORT, AK US","2001-08-14","58","60","55"
"USW00025333","SITKA AIRPORT, AK US","2001-08-15","61","68","54"
"USW00025333","SITKA AIRPORT, AK US","2001-08-16","60","68","51"
"USW00025333","SITKA AIRPORT, AK US","2001-08-17","58","60","56"
"USW00025333","SITKA AIRPORT, AK US","2001-08-18","58","61","55"
"USW00025333","SITKA AIRPORT, AK US","2001-08-19","58","61","54"
"USW00025333","SITKA AIRPORT, AK US","2001-08-20","59","61","56"
"USW00025333","SITKA AIRPORT, AK US","2001-08-21","60","65","54"
"USW00025333","SITKA AIRPORT, AK US","2001-08-22","60","67","52"
"USW00025333","SITKA AIRPORT, AK US","2001-08-23","58","62","54"
"USW00025333","SITKA AIRPORT, AK US","2001-08-24","55","60","50"
"USW00025333","SITKA AIRPORT, AK US","2001-08-25","57","61","53"
"USW00025333","SITKA AIRPORT, AK US","2001-08-26","57","62","52"
"USW00025333","SITKA AIRPORT, AK US","2001-08-27","58","62","53"
"USW00025333","SITKA AIRPORT, AK US","2001-08-28","59","64","53"
"USW00025333","SITKA AIRPORT, AK US","2001-08-29","57","59","54"
"USW00025333","SITKA AIRPORT, AK US","2001-08-30","54","57","51"
"USW00025333","SITKA AIRPORT, AK US","2001-08-31","53","57","49"
"USW00025333","SITKA AIRPORT, AK US","2001-09-01","55","58","51"
"USW00025333","SITKA AIRPORT, AK US","2001-09-02","54","60","48"
"USW00025333","SITKA AIRPORT, AK US","2001-09-03","51","55","46"
"USW00025333","SITKA AIRPORT, AK US","2001-09-04","51","57","45"
"USW00025333","SITKA AIRPORT, AK US","2001-09-05","54","56","51"
"USW00025333","SITKA AIRPORT, AK US","2001-09-06","54","58","50"
"USW00025333","SITKA AIRPORT, AK US","2001-09-07","54","56","51"
"USW00025333","SITKA AIRPORT, AK US","2001-09-08","53","57","48"
"USW00025333","SITKA AIRPORT, AK US","2001-09-09","52","62","42"
"USW00025333","SITKA AIRPORT, AK US","2001-09-10","54","66","42"
"USW00025333","SITKA AIRPORT, AK US","2001-09-11","56","60","51"
"USW00025333","SITKA AIRPORT, AK US","2001-09-12","54","57","50"
"USW00025333","SITKA AIRPORT, AK US","2001-09-13","57","58","55"
"USW00025333","SITKA AIRPORT, AK US","2001-09-14","54","56","52"
"USW00025333","SITKA AIRPORT, AK US","2001-09-15","54","56","52"
"USW00025333","SITKA AIRPORT, AK US","2001-09-16","56","58","54"
"USW00025333","SITKA AIRPORT, AK US","2001-09-17","55","58","51"
"USW00025333","SITKA AIRPORT, AK US","2001-09-18","53","55","50"
"USW00025333","SITKA AIRPORT, AK US","2001-09-19","51","53","49"
"USW00025333","SITKA AIRPORT, AK US","2001-09-20","52","56","47"
"USW00025333","SITKA AIRPORT, AK US","2001-09-21","52","57","46"
"USW00025333","SITKA AIRPORT, AK US","2001-09-22","52","55","48"
"USW00025333","SITKA AIRPORT, AK US","2001-09-23","52","57","46"
"USW00025333","SITKA AIRPORT, AK US","2001-09-24","52","54","50"
"USW00025333","SITKA AIRPORT, AK US","2001-09-25","51","57","45"
"USW00025333","SITKA AIRPORT, AK US","2001-09-26","52","55","49"
"USW00025333","SITKA AIRPORT, AK US","2001-09-27","51","54","47"
"USW00025333","SITKA AIRPORT, AK US","2001-09-28","51","54","48"
"USW00025333","SITKA AIRPORT, AK US","2001-09-29","52","55","49"
"USW00025333","SITKA AIRPORT, AK US","2001-09-30","50","52","47"
"USW00025333","SITKA AIRPORT, AK US","2001-10-01","49","51","47"
"USW00025333","SITKA AIRPORT, AK US","2001-10-02","51","53","49"
"USW00025333","SITKA AIRPORT, AK US","2001-10-03","52","59","45"
"USW00025333","SITKA AIRPORT, AK US","2001-10-04","52","59","45"
"USW00025333","SITKA AIRPORT, AK US","2001-10-05","49","55","43"
"USW00025333","SITKA AIRPORT, AK US","2001-10-06","50","53","46"
"USW00025333","SITKA AIRPORT, AK US","2001-10-07","49","52","46"
"USW00025333","SITKA AIRPORT, AK US","2001-10-08","49","52","45"
"USW00025333","SITKA AIRPORT, AK US","2001-10-09","48","52","44"
"USW00025333","SITKA AIRPORT, AK US","2001-10-10","47","49","44"
"USW00025333","SITKA AIRPORT, AK US","2001-10-11","47","51","42"
"USW00025333","SITKA AIRPORT, AK US","2001-10-12","47","51","42"
"USW00025333","SITKA AIRPORT, AK US","2001-10-13","44","46","41"
"USW00025333","SITKA AIRPORT, AK US","2001-10-14","43","48","38"
"USW00025333","SITKA AIRPORT, AK US","2001-10-15","46","51","40"
"USW00025333","SITKA AIRPORT, AK US","2001-10-16","45","48","41"
"USW00025333","SITKA AIRPORT, AK US","2001-10-17","46","50","42"
"USW00025333","SITKA AIRPORT, AK US","2001-10-18","46","49","42"
"USW00025333","SITKA AIRPORT, AK US","2001-10-19","43","47","38"
"USW00025333","SITKA AIRPORT, AK US","2001-10-20","43","46","39"
"USW00025333","SITKA AIRPORT, AK US","2001-10-21","45","48","41"
"USW00025333","SITKA AIRPORT, AK US","2001-10-22","43","48","38"
"USW00025333","SITKA AIRPORT, AK US","2001-10-23","40","43","37"
"USW00025333","SITKA AIRPORT, AK US","2001-10-24","38","41","34"
"USW00025333","SITKA AIRPORT, AK US","2001-10-25","39","43","34"
"USW00025333","SITKA AIRPORT, AK US","2001-10-26","39","42","36"
"USW00025333","SITKA AIRPORT, AK US","2001-10-27","39","42","35"
"USW00025333","SITKA AIRPORT, AK US","2001-10-28","43","46","40"
"USW00025333","SITKA AIRPORT, AK US","2001-10-29","40","45","35"
"USW00025333","SITKA AIRPORT, AK US","2001-10-30","42","46","37"
"USW00025333","SITKA AIRPORT, AK US","2001-10-31","39","46","31"
"USW00025333","SITKA AIRPORT, AK US","2001-11-01","43","45","40"
"USW00025333","SITKA AIRPORT, AK US","2001-11-02","43","46","39"
"USW00025333","SITKA AIRPORT, AK US","2001-11-03","42","48","36"
"USW00025333","SITKA AIRPORT, AK US","2001-11-04","38","40","35"
"USW00025333","SITKA AIRPORT, AK US","2001-11-05","39","43","34"
"USW00025333","SITKA AIRPORT, AK US","2001-11-06","38","42","33"
"USW00025333","SITKA AIRPORT, AK US","2001-11-07","41","45","37"
"USW00025333","SITKA AIRPORT, AK US","2001-11-08","43","45","40"
"USW00025333","SITKA AIRPORT, AK US","2001-11-09","44","47","40"
"USW00025333","SITKA AIRPORT, AK US","2001-11-10","43","47","38"
"USW00025333","SITKA AIRPORT, AK US","2001-11-11","37","43","31"
"USW00025333","SITKA AIRPORT, AK US","2001-11-12","37","43","30"
"USW00025333","SITKA AIRPORT, AK US","2001-11-13","45","47","42"
"USW00025333","SITKA AIRPORT, AK US","2001-11-14","44","47","41"
"USW00025333","SITKA AIRPORT, AK US","2001-11-15","41","43","38"
"USW00025333","SITKA AIRPORT, AK US","2001-11-16","39","42","35"
"USW00025333","SITKA AIRPORT, AK US","2001-11-17","42","48","35"
"USW00025333","SITKA AIRPORT, AK US","2001-11-18","50","51","48"
"USW00025333","SITKA AIRPORT, AK US","2001-11-19","48","51","45"
"USW00025333","SITKA AIRPORT, AK US","2001-11-20","47","51","43"
"USW00025333","SITKA AIRPORT, AK US","2001-11-21","47","50","44"
"USW00025333","SITKA AIRPORT, AK US","2001-11-22","43","46","39"
"USW00025333","SITKA AIRPORT, AK US","2001-11-23","37","42","32"
"USW00025333","SITKA AIRPORT, AK US","2001-11-24","36","42","30"
"USW00025333","SITKA AIRPORT, AK US","2001-11-25","32","40","24"
"USW00025333","SITKA AIRPORT, AK US","2001-11-26","25","29","21"
"USW00025333","SITKA AIRPORT, AK US","2001-11-27","25","30","19"
"USW00025333","SITKA AIRPORT, AK US","2001-11-28","24","28","19"
"USW00025333","SITKA AIRPORT, AK US","2001-11-29","19","22","16"
"USW00025333","SITKA AIRPORT, AK US","2001-11-30","19","22","15"
"USW00025333","SITKA AIRPORT, AK US","2001-12-01","18","21","14"
"USW00025333","SITKA AIRPORT, AK US","2001-12-02","24","33","15"
"USW00025333","SITKA AIRPORT, AK US","2001-12-03","34","37","31"
"USW00025333","SITKA AIRPORT, AK US","2001-12-04","34","37","31"
"USW00025333","SITKA AIRPORT, AK US","2001-12-05","34","36","31"
